id_sintetico,cenario_id,indice_risco_verdadeiro,theta_latente,aquiescencia,itens_em_branco
RISK-V2-017561,CEN-01,13.33147321,-1.27822253,0.07753248,1
RISK-V2-017562,CEN-22,19.66455853,-0.86959699,-0.07380853,1
RISK-V2-017563,CEN-06,58.45424107,0.44510578,0.09836623,1
RISK-V2-017564,CEN-18,90.1264881,1.40602546,-0.21375336,1
RISK-V2-017565,CEN-11,8.1938244,-1.43303666,0.16053438,2
RISK-V2-017566,CEN-22,6.07328869,-2.030927,-0.14092021,1
RISK-V2-017567,CEN-01,17.10565476,-1.17301627,0.00737714,0
RISK-V2-017568,CEN-18,28.17894345,-0.78247909,0.20636512,3
RISK-V2-017569,CEN-01,18.64707341,-0.9636291,0.39109673,0
RISK-V2-017570,CEN-14,14.29129464,-1.18645272,0.07678534,1
RISK-V2-017571,CEN-16,77.3921131,0.98418095,-0.10000952,1
RISK-V2-017572,CEN-12,11.64930556,-1.4295648,0.06427641,2
RISK-V2-017573,CEN-13,51.28720238,0.27410585,0.23842813,1
RISK-V2-017574,CEN-06,63.14112103,0.31991744,0.02026866,1
RISK-V2-017575,CEN-17,55.44961735,-0.04483609,-0.0257249,1
RISK-V2-017576,CEN-13,35.41728671,-0.47753791,0.05342964,0
RISK-V2-017577,CEN-23,62.41381448,0.26335921,0.0154543,0
RISK-V2-017578,CEN-13,62.0343502,0.20488122,-0.24394532,1
RISK-V2-017579,CEN-09,93.87462798,1.88801918,0.10720372,1
RISK-V2-017580,CEN-15,23.13058036,-0.90695133,0.01253053,3
RISK-V2-017581,CEN-02,98.2390873,2.15121909,-0.19166901,0
RISK-V2-017582,CEN-04,19.80282738,-1.14208595,-0.17497608,1
RISK-V2-017583,CEN-14,67.37041171,0.44982032,-0.24930331,1
RISK-V2-017584,CEN-20,33.31783234,-0.51372118,0.18466928,1
RISK-V2-017585,CEN-24,74.21440972,0.80103469,-0.18023812,0
RISK-V2-017586,CEN-18,52.46102608,-0.02247445,-0.33269652,1
RISK-V2-017587,CEN-03,16.22581845,-1.06607754,0.60660625,1
RISK-V2-017588,CEN-18,45.78000992,-0.05132929,-0.32317635,0
RISK-V2-017589,CEN-12,34.23221372,-0.27874497,0.10470384,1
RISK-V2-017590,CEN-15,4.22867063,-2.18209088,-0.32606627,1
RISK-V2-017591,CEN-11,25.63616071,-0.85552277,0.18711125,0
RISK-V2-017592,CEN-15,19.47916667,-1.06089501,0.10661308,3
RISK-V2-017593,CEN-11,35.25235615,-0.38774931,0.05246935,0
RISK-V2-017594,CEN-05,63.93849206,0.54306163,0.14191334,0
RISK-V2-017595,CEN-16,88.78543084,1.48854046,-0.04172367,2
RISK-V2-017596,CEN-04,26.09002976,-0.83701437,-0.05637446,0
RISK-V2-017597,CEN-23,99.25595238,3.11799914,-0.01044909,2
RISK-V2-017598,CEN-22,19.0625,-1.05742409,-0.22646969,0
RISK-V2-017599,CEN-01,35.54129464,-0.53033611,0.22042619,1
RISK-V2-017600,CEN-22,12.85652282,-1.3969682,0.2172752,0
RISK-V2-017601,CEN-24,91.47569444,1.45489599,0.02091338,0
RISK-V2-017602,CEN-18,69.06436012,0.84280981,0.23150499,1
RISK-V2-017603,CEN-22,7.63578869,-1.51741507,0.38052193,0
RISK-V2-017604,CEN-23,67.46651786,0.7447262,-0.06554294,0
RISK-V2-017605,CEN-20,43.93459467,-0.36207368,-0.11333166,2
RISK-V2-017606,CEN-02,92.59105726,1.71169335,0.040088,1
RISK-V2-017607,CEN-04,1.87251984,-2.17157245,-0.07498234,1
RISK-V2-017608,CEN-15,16.55505952,-1.33562623,0.20767435,3
RISK-V2-017609,CEN-02,57.90736607,0.56017896,0.40264791,1
RISK-V2-017610,CEN-12,45.45758929,-0.55289786,-0.40613655,1
RISK-V2-017611,CEN-10,86.30022321,1.48698864,-0.14816304,2
RISK-V2-017612,CEN-05,64.21688988,0.6793232,0.2722324,0
RISK-V2-017613,CEN-24,62.30787628,0.33992156,-0.0893422,2
RISK-V2-017614,CEN-04,21.01686508,-0.99032446,-0.02944899,3
RISK-V2-017615,CEN-21,47.42683532,0.06149735,0.14349647,2
RISK-V2-017616,CEN-16,89.30909864,1.30963603,-0.14125006,1
RISK-V2-017617,CEN-03,40.30683107,-0.56742755,-0.03559373,1
RISK-V2-017618,CEN-23,96.91220238,1.9480378,0.06195215,1
RISK-V2-017619,CEN-18,67.91108631,0.63330664,-0.10287921,2
RISK-V2-017620,CEN-08,10.87726757,-1.23053284,0.32509535,2
RISK-V2-017621,CEN-12,71.54017857,0.76213989,-0.01627775,1
RISK-V2-017622,CEN-03,15.5171131,-0.9161463,0.23041806,1
RISK-V2-017623,CEN-03,17.95820933,-0.93077038,0.26544383,0
RISK-V2-017624,CEN-16,74.83568948,1.05573912,0.03302385,0
RISK-V2-017625,CEN-14,34.1889881,-0.68908124,0.10303471,0
RISK-V2-017626,CEN-06,58.84885204,0.09677662,-0.22140726,1
RISK-V2-017627,CEN-18,89.38988095,1.13261504,-0.04692794,0
RISK-V2-017628,CEN-10,76.9078621,0.97188659,0.14203386,0
RISK-V2-017629,CEN-02,50.25111607,0.11862192,0.04305614,2
RISK-V2-017630,CEN-07,96.92150298,2.36115183,-0.18942425,0
RISK-V2-017631,CEN-03,22.25198413,-1.08289983,-0.10364666,0
RISK-V2-017632,CEN-19,21.48685516,-1.30883878,-0.29053609,0
RISK-V2-017633,CEN-01,3.6811756,-1.83529142,0.34720158,2
RISK-V2-017634,CEN-09,50.14880952,0.13922478,0.3910318,1
RISK-V2-017635,CEN-19,2.26500496,-1.78985954,0.04948923,0
RISK-V2-017636,CEN-04,34.33407738,-0.40936858,0.02322351,2
RISK-V2-017637,CEN-18,74.06187996,0.8760224,-0.00338258,0
RISK-V2-017638,CEN-12,51.09188988,-0.01947226,-0.0053501,0
RISK-V2-017639,CEN-08,51.17745536,0.04018481,-0.19998601,0
RISK-V2-017640,CEN-04,12.56510417,-1.3697177,0.17969827,2
RISK-V2-017641,CEN-08,36.86445933,-0.40194621,-0.17944006,1
RISK-V2-017642,CEN-04,0.36272321,-2.65974684,0.04699204,5
RISK-V2-017643,CEN-05,88.64087302,1.93887441,0.30349167,1
RISK-V2-017644,CEN-05,97.8422619,1.94793807,-0.07648689,0
RISK-V2-017645,CEN-10,81.68092758,1.33642482,-0.02012918,0
RISK-V2-017646,CEN-20,36.45053855,-0.29912162,0.24327691,2
RISK-V2-017647,CEN-18,55.83953373,0.13948888,0.01424421,0
RISK-V2-017648,CEN-07,80.17361111,1.17261324,-0.0777257,1
RISK-V2-017649,CEN-23,88.32775298,1.79525679,0.33394633,0
RISK-V2-017650,CEN-24,73.48993764,0.74072592,-0.04182188,1
RISK-V2-017651,CEN-09,78.72333829,0.95915103,-0.28155448,0
RISK-V2-017652,CEN-17,20.79303075,-1.15524632,-0.06370319,0
RISK-V2-017653,CEN-21,18.39427438,-1.12270272,-0.22911367,2
RISK-V2-017654,CEN-08,78.62227183,0.91186765,-0.05213218,1
RISK-V2-017655,CEN-14,81.54141865,1.2521135,-0.05184696,2
RISK-V2-017656,CEN-11,33.29427083,-0.54159608,0.21279291,0
RISK-V2-017657,CEN-14,25.71251417,-0.98005414,-0.31297875,1
RISK-V2-017658,CEN-01,30.04030258,-0.47114052,0.32928154,1
RISK-V2-017659,CEN-17,71.02864583,0.92585074,0.23362425,0
RISK-V2-017660,CEN-10,78.33457341,0.92440945,-0.26268019,1
RISK-V2-017661,CEN-19,2.03373016,-2.58034318,0.18338829,2
RISK-V2-017662,CEN-23,100.0,3.36973701,0.00411177,2
RISK-V2-017663,CEN-22,22.36235119,-0.84414777,0.3493528,1
RISK-V2-017664,CEN-24,75.02170139,0.72825925,0.16405176,3
RISK-V2-017665,CEN-12,81.75843254,0.83872153,-0.15597422,0
RISK-V2-017666,CEN-14,27.73189484,-0.46719169,0.31293239,0
RISK-V2-017667,CEN-23,85.4594494,1.42448601,0.13925859,0
RISK-V2-017668,CEN-15,12.5452629,-1.8971002,-0.28805214,1
RISK-V2-017669,CEN-13,41.53397817,-0.27437051,0.05257713,0
RISK-V2-017670,CEN-21,5.27529762,-1.95690412,0.04956898,0
RISK-V2-017671,CEN-08,66.73611111,0.67536872,-0.27639888,1
RISK-V2-017672,CEN-17,58.3296131,0.63979315,0.38293517,2
RISK-V2-017673,CEN-18,85.48487103,1.06895445,-0.05221564,2
RISK-V2-017674,CEN-17,20.55130385,-1.45336602,-0.15080931,1
RISK-V2-017675,CEN-21,1.33928571,-2.45588953,-0.33811588,2
RISK-V2-017676,CEN-16,96.13529266,2.04846218,-0.09975939,3
RISK-V2-017677,CEN-02,88.44308036,1.39880154,0.07266869,1
RISK-V2-017678,CEN-09,75.54386338,0.77361237,-0.25461059,2
RISK-V2-017679,CEN-21,26.7671131,-0.95944277,-0.17752234,2
RISK-V2-017680,CEN-09,94.44373583,1.89720094,-0.14892645,1
RISK-V2-017681,CEN-01,20.29699901,-0.95919085,0.0378544,0
RISK-V2-017682,CEN-24,61.43663194,0.5041862,-0.06718358,1
RISK-V2-017683,CEN-24,67.82614087,1.01212609,0.35011708,0
RISK-V2-017684,CEN-02,82.4578373,1.11638553,-0.06924483,1
RISK-V2-017685,CEN-20,71.15150227,0.53282918,0.02725331,2
RISK-V2-017686,CEN-04,36.99714782,-0.5640043,-0.1836262,2
RISK-V2-017687,CEN-13,78.00657242,0.87321303,-0.10229002,0
RISK-V2-017688,CEN-20,30.93563988,-0.74608896,-0.08164174,0
RISK-V2-017689,CEN-16,92.74925595,1.46663198,-0.28355484,1
RISK-V2-017690,CEN-17,7.69159226,-1.64359216,0.26453806,3
RISK-V2-017691,CEN-14,35.7874504,-0.43943067,0.07189404,2
RISK-V2-017692,CEN-13,42.9327877,-0.34458988,0.20340431,0
RISK-V2-017693,CEN-17,36.48623512,-0.25915056,0.11346281,0
RISK-V2-017694,CEN-04,17.5297619,-1.26301224,-0.1367254,1
RISK-V2-017695,CEN-17,82.20176091,1.2914945,0.00364697,1
RISK-V2-017696,CEN-09,43.88127126,-0.34708271,-0.17620384,2
RISK-V2-017697,CEN-21,3.0364229,-1.6270412,0.15969139,1
RISK-V2-017698,CEN-20,21.34424603,-1.05905945,-0.03523896,1
RISK-V2-017699,CEN-16,96.79811508,2.28891943,0.16129068,2
RISK-V2-017700,CEN-16,58.359375,0.18378826,-0.5360031,2
RISK-V2-017701,CEN-07,98.43191964,1.76240923,-0.05876408,0
RISK-V2-017702,CEN-23,45.15093537,-0.14213519,-0.07377777,1
RISK-V2-017703,CEN-17,52.45845734,-0.13676684,-0.46743325,1
RISK-V2-017704,CEN-09,87.08953373,1.27298003,-0.15151617,0
RISK-V2-017705,CEN-12,66.27542163,0.39231944,0.01395903,0
RISK-V2-017706,CEN-15,14.73524306,-1.39244669,0.10851917,2
RISK-V2-017707,CEN-13,47.35553075,-0.31675177,-0.09448163,1
RISK-V2-017708,CEN-04,38.13182044,-0.67324081,-0.17935749,0
RISK-V2-017709,CEN-21,0.0,-2.93064635,-0.15122218,2
RISK-V2-017710,CEN-02,58.0859375,0.51868763,0.42260401,1
RISK-V2-017711,CEN-12,86.75967262,1.27724259,0.06476739,3
RISK-V2-017712,CEN-13,89.21502976,1.17224215,-0.27615192,2
RISK-V2-017713,CEN-12,62.66927083,0.54004998,0.35252973,0
RISK-V2-017714,CEN-19,55.26599702,0.10173608,0.03877047,2
RISK-V2-017715,CEN-08,75.4780506,0.62306995,-0.21768334,1
RISK-V2-017716,CEN-21,1.81547619,-2.60523859,-0.19740507,2
RISK-V2-017717,CEN-19,26.99404762,-0.80303748,-0.03591054,0
RISK-V2-017718,CEN-18,63.70907738,0.61099002,0.18400288,1
RISK-V2-017719,CEN-20,40.72792659,-0.49542553,-0.40411293,0
RISK-V2-017720,CEN-19,31.04299532,-0.78829934,-0.30635068,2
RISK-V2-017721,CEN-19,20.22011409,-1.11737581,-0.02461143,0
RISK-V2-017722,CEN-05,62.39397321,0.59185287,0.16144765,0
RISK-V2-017723,CEN-18,11.82079082,-1.4777305,-0.15224025,2
RISK-V2-017724,CEN-02,78.30481151,1.09117544,-0.03943338,2
RISK-V2-017725,CEN-09,71.53450964,0.9226639,0.04341723,1
RISK-V2-017726,CEN-17,75.90029762,0.7758058,-0.14202407,2
RISK-V2-017727,CEN-14,28.55902778,-0.96939536,-0.10217505,0
RISK-V2-017728,CEN-07,97.99107143,2.14958016,-0.03735174,0
RISK-V2-017729,CEN-23,84.16852679,1.21877601,-0.16589597,0
RISK-V2-017730,CEN-22,7.08705357,-2.08518535,0.16162964,2
RISK-V2-017731,CEN-05,91.25248016,1.62844582,0.16135774,0
RISK-V2-017732,CEN-10,44.53125,-0.30804827,0.05138556,4
RISK-V2-017733,CEN-04,54.22247024,-0.25285699,-0.34094419,3
RISK-V2-017734,CEN-14,17.26996528,-1.17440998,0.05863923,2
RISK-V2-017735,CEN-08,20.26847718,-1.08990786,0.10807805,1
RISK-V2-017736,CEN-13,34.24107143,-0.3687032,0.14141018,0
RISK-V2-017737,CEN-16,96.33866567,1.55648848,-0.38943073,0
RISK-V2-017738,CEN-01,44.60875496,-0.18038997,-0.11632967,1
RISK-V2-017739,CEN-15,5.30071925,-1.76695716,0.28678678,0
RISK-V2-017740,CEN-14,41.94320437,-0.09799237,0.02988845,2
RISK-V2-017741,CEN-06,42.97264739,-0.15758251,0.31872077,1
RISK-V2-017742,CEN-12,72.93464782,0.7450306,-0.00672068,0
RISK-V2-017743,CEN-19,44.16976687,-0.21183686,-0.19306249,0
RISK-V2-017744,CEN-20,17.63640873,-0.86863143,0.35752887,1
RISK-V2-017745,CEN-07,87.94589711,1.64975558,0.28103414,2
RISK-V2-017746,CEN-18,65.75857426,0.37718691,-0.11562098,1
RISK-V2-017747,CEN-12,58.10639881,0.19358218,0.04148273,1
RISK-V2-017748,CEN-22,7.85572562,-1.52013288,0.08301388,1
RISK-V2-017749,CEN-23,66.38702877,0.63065757,0.22379979,1
RISK-V2-017750,CEN-09,31.05831916,-0.37239407,-0.04193809,2
RISK-V2-017751,CEN-24,77.12266156,0.91633234,-0.04407787,2
RISK-V2-017752,CEN-14,15.13206845,-1.70964571,-0.16934688,1
RISK-V2-017753,CEN-04,14.02210884,-1.51330043,-0.23550004,1
RISK-V2-017754,CEN-22,20.19469246,-1.16883326,0.03116134,0
RISK-V2-017755,CEN-05,90.76760913,1.6465561,0.05453137,1
RISK-V2-017756,CEN-14,36.86259921,-0.77042451,-0.11105049,1
RISK-V2-017757,CEN-10,79.65649802,1.34401781,0.34548658,0
RISK-V2-017758,CEN-04,47.24596088,-0.15055846,0.10934602,1
RISK-V2-017759,CEN-20,42.73065476,-0.26581307,0.00087021,1
RISK-V2-017760,CEN-15,16.10925099,-1.57309115,-0.05491549,0
RISK-V2-017761,CEN-23,97.82454649,2.09015758,-0.38858405,2
RISK-V2-017762,CEN-08,12.48387897,-1.24265536,0.22307986,0
RISK-V2-017763,CEN-01,22.50248016,-0.90146238,-0.12118685,1
RISK-V2-017764,CEN-01,35.84697421,-0.66293771,-0.06387248,2
RISK-V2-017765,CEN-24,76.11483135,0.70741272,0.02601033,2
RISK-V2-017766,CEN-10,84.87165179,1.55793013,0.13201604,0
RISK-V2-017767,CEN-07,100.0,3.41754385,-0.1030922,1
RISK-V2-017768,CEN-17,34.37872024,-0.41569483,0.1851601,2
RISK-V2-017769,CEN-07,78.73193027,1.06686911,0.32834886,1
RISK-V2-017770,CEN-10,34.71292163,-0.09677208,0.37620273,1
RISK-V2-017771,CEN-14,10.94990079,-1.36815293,0.11860533,0
RISK-V2-017772,CEN-17,55.70401077,0.2988444,0.1442142,1
RISK-V2-017773,CEN-10,52.63516865,0.31319635,0.08534784,1
RISK-V2-017774,CEN-20,33.31845238,-0.69344213,-0.0572894,0
RISK-V2-017775,CEN-13,17.98549107,-1.35637811,0.18344012,2
RISK-V2-017776,CEN-10,87.31584821,1.26555973,0.31554295,0
RISK-V2-017777,CEN-11,16.26798115,-1.33114248,-0.10048702,1
RISK-V2-017778,CEN-03,31.81981647,-0.3299776,0.43813839,0
RISK-V2-017779,CEN-04,20.71464002,-1.28380231,-0.15389409,1
RISK-V2-017780,CEN-20,23.26743197,-0.78493356,0.20509892,1
RISK-V2-017781,CEN-21,4.89831349,-1.67290424,0.11687682,0
RISK-V2-017782,CEN-17,55.60825893,0.09241516,-0.04853749,1
RISK-V2-017783,CEN-02,32.4609375,-0.43618757,0.39225654,3
RISK-V2-017784,CEN-03,51.10181052,-0.01825381,-0.1243296,1
RISK-V2-017785,CEN-04,6.58987032,-1.60659238,0.03836383,2
RISK-V2-017786,CEN-17,60.61330782,0.38324034,-0.01581184,5
RISK-V2-017787,CEN-07,87.35987103,1.79888633,0.03690116,0
RISK-V2-017788,CEN-24,80.00992063,0.99140451,0.08899355,1
RISK-V2-017789,CEN-11,45.98958333,0.10377536,0.26613056,1
RISK-V2-017790,CEN-01,57.97371032,0.23438651,-0.12056912,1
RISK-V2-017791,CEN-05,98.2421875,2.36134605,0.02240808,2
RISK-V2-017792,CEN-14,37.02318948,-0.52538971,-0.03270312,2
RISK-V2-017793,CEN-23,61.22661565,0.47086693,-0.03416376,1
RISK-V2-017794,CEN-13,49.77306548,0.08550526,0.15334543,1
RISK-V2-017795,CEN-18,29.45746528,-0.72773203,0.01214259,1
RISK-V2-017796,CEN-23,81.01376488,1.10050815,0.03098759,4
RISK-V2-017797,CEN-01,72.41815476,0.69920102,-0.22839323,4
RISK-V2-017798,CEN-23,75.97222222,0.85649439,0.13814383,1
RISK-V2-017799,CEN-13,68.9391121,0.64934268,-0.04234811,0
RISK-V2-017800,CEN-03,23.09709821,-1.02679899,-0.1537238,0
RISK-V2-017801,CEN-22,18.84566327,-1.12380252,-0.1503205,3
RISK-V2-017802,CEN-22,7.44605655,-1.94207406,-0.33188584,0
RISK-V2-017803,CEN-21,9.06932044,-1.6710569,0.09435774,2
RISK-V2-017804,CEN-15,1.24362245,-2.38649307,0.47599783,1
RISK-V2-017805,CEN-13,25.61197917,-0.77169734,0.06284271,2
RISK-V2-017806,CEN-05,88.7983631,1.45432183,0.29525241,1
RISK-V2-017807,CEN-24,54.93861607,0.11930383,-0.08570467,1
RISK-V2-017808,CEN-20,16.32998512,-1.18719853,0.35811965,0
RISK-V2-017809,CEN-20,27.38033234,-0.80621563,0.11574213,2
RISK-V2-017810,CEN-24,27.93544501,-0.71871084,0.10530617,2
RISK-V2-017811,CEN-23,97.64074901,2.1044159,0.23045755,1
RISK-V2-017812,CEN-14,21.05123299,-1.16630233,-0.24930494,1
RISK-V2-017813,CEN-09,66.66480655,0.40470346,-0.19123318,1
RISK-V2-017814,CEN-12,92.09573413,1.65100168,-0.18530225,1
RISK-V2-017815,CEN-18,59.22247024,0.26478356,0.09213332,1
RISK-V2-017816,CEN-07,100.0,2.91614627,-0.47724433,0
RISK-V2-017817,CEN-12,47.20610119,0.24661264,0.49143804,0
RISK-V2-017818,CEN-12,52.57998512,0.27653681,0.27284582,1
RISK-V2-017819,CEN-04,30.65848214,-0.72820473,0.02706304,0
RISK-V2-017820,CEN-14,12.67183957,-1.44156152,-0.0238543,1
RISK-V2-017821,CEN-21,16.92788053,-1.23389485,-0.05166192,2
RISK-V2-017822,CEN-24,44.98883929,-0.43161735,-0.43992834,1
RISK-V2-017823,CEN-01,11.03918651,-1.683427,-0.28584862,3
RISK-V2-017824,CEN-18,47.62081916,-0.14721876,-0.03029586,2
RISK-V2-017825,CEN-16,83.92857143,1.60712045,0.14858131,2
RISK-V2-017826,CEN-12,79.52876984,0.96924556,-0.10363932,0
RISK-V2-017827,CEN-18,42.49565972,-0.28344543,-0.15188706,0
RISK-V2-017828,CEN-06,87.66741071,1.58183772,0.35107796,0
RISK-V2-017829,CEN-01,46.85081845,-0.23852908,-0.27476981,1
RISK-V2-017830,CEN-19,24.55543155,-0.87429331,0.17905301,1
RISK-V2-017831,CEN-06,63.68489583,0.06320789,-0.42664909,1
RISK-V2-017832,CEN-06,73.66071429,1.09750944,0.17729854,2
RISK-V2-017833,CEN-24,47.71223073,0.1319304,0.18344405,1
RISK-V2-017834,CEN-01,83.86780754,0.95124728,-0.20616756,0
RISK-V2-017835,CEN-19,7.26686508,-2.11576405,-0.39807992,2
RISK-V2-017836,CEN-13,80.34784226,1.20139583,0.08564595,1
RISK-V2-017837,CEN-12,58.09895833,0.49919956,-0.18513441,3
RISK-V2-017838,CEN-03,65.04774306,0.46588264,0.0986092,2
RISK-V2-017839,CEN-11,35.29699901,-0.6353655,0.26251084,0
RISK-V2-017840,CEN-14,9.47482639,-1.24973674,0.18240753,0
RISK-V2-017841,CEN-06,63.30109127,0.21272364,-0.10133936,2
RISK-V2-017842,CEN-12,65.10106647,0.88553723,0.11266403,1
RISK-V2-017843,CEN-19,25.24925595,-1.00688332,-0.10799073,0
RISK-V2-017844,CEN-11,43.21986607,-0.33683337,0.28159337,4
RISK-V2-017845,CEN-01,32.35083617,-0.3898391,0.36895747,1
RISK-V2-017846,CEN-24,84.47420635,1.21784463,-0.18650001,0
RISK-V2-017847,CEN-05,96.92920918,1.96165493,-0.20541264,2
RISK-V2-017848,CEN-07,53.29187925,0.65375911,0.58324268,5
RISK-V2-017849,CEN-21,12.8968254,-1.275831,0.09989105,1
RISK-V2-017850,CEN-21,7.25570437,-2.25993343,-0.0720138,1
RISK-V2-017851,CEN-19,13.65451389,-1.58187562,-0.24044343,0
RISK-V2-017852,CEN-19,23.54228671,-1.26322851,-0.38665707,0
RISK-V2-017853,CEN-03,14.23797123,-1.19251239,0.01226764,1
RISK-V2-017854,CEN-03,29.52628968,-1.15015061,-0.1599244,0
RISK-V2-017855,CEN-09,75.24978741,0.70880369,-0.16347619,3
RISK-V2-017856,CEN-04,21.90228175,-1.21112581,0.21660371,2
RISK-V2-017857,CEN-15,31.65922619,-0.91520357,0.28579122,1
RISK-V2-017858,CEN-11,52.07527282,0.07140265,0.32561879,1
RISK-V2-017859,CEN-13,35.55183532,-0.39655473,0.30739052,0
RISK-V2-017860,CEN-19,58.95027282,0.48913633,0.15814481,1
RISK-V2-017861,CEN-16,48.10825893,0.03923913,0.0707448,1
RISK-V2-017862,CEN-14,84.5796131,1.34439671,0.12829447,2
RISK-V2-017863,CEN-24,90.55493552,1.35394143,-0.25772049,1
RISK-V2-017864,CEN-07,67.47945011,0.99070821,0.22169152,1
RISK-V2-017865,CEN-01,67.43489583,0.55634448,-0.27590221,1
RISK-V2-017866,CEN-09,34.78546627,-0.37965938,0.42371927,0
RISK-V2-017867,CEN-04,19.52442956,-1.19975693,0.05212611,2
RISK-V2-017868,CEN-18,69.43204365,0.66185313,-0.10764682,0
RISK-V2-017869,CEN-20,65.59842687,0.59959501,0.09533589,4
RISK-V2-017870,CEN-19,18.45131803,-0.83676384,0.29366988,1
RISK-V2-017871,CEN-23,81.92212302,1.09854552,0.0276385,1
RISK-V2-017872,CEN-05,42.10689484,0.04851595,0.20203279,1
RISK-V2-017873,CEN-03,12.57130456,-1.59548015,-0.07650232,1
RISK-V2-017874,CEN-15,7.18253968,-1.59678781,-0.03103001,0
RISK-V2-017875,CEN-12,54.05505952,0.24352543,0.08781262,1
RISK-V2-017876,CEN-03,27.58990575,-0.809901,0.48842451,0
RISK-V2-017877,CEN-09,64.97395833,0.22335544,-0.31740299,1
RISK-V2-017878,CEN-12,45.05766369,-0.18857424,-0.03836082,2
RISK-V2-017879,CEN-20,57.8759212,0.18143268,0.02099143,2
RISK-V2-017880,CEN-22,38.88578869,-0.62021741,0.02404414,2
RISK-V2-017881,CEN-22,3.13740079,-2.33209955,-0.15200984,0
RISK-V2-017882,CEN-03,16.15823413,-1.04222361,0.57424781,1
RISK-V2-017883,CEN-01,43.60756803,-0.31237801,-0.06686136,1
RISK-V2-017884,CEN-10,91.71192956,1.61425199,0.22544295,2
RISK-V2-017885,CEN-01,39.20572917,-0.51401968,-0.33325181,1
RISK-V2-017886,CEN-22,22.24516369,-0.76417167,0.40612276,1
RISK-V2-017887,CEN-23,81.07948909,1.25206352,0.16858274,1
RISK-V2-017888,CEN-18,45.10726687,-0.31457393,0.25893725,1
RISK-V2-017889,CEN-23,88.78100198,1.86818885,0.17017913,0
RISK-V2-017890,CEN-16,86.28162202,1.35705578,0.05531071,1
RISK-V2-017891,CEN-04,13.54972718,-1.46341479,-0.08066749,0
RISK-V2-017892,CEN-24,91.37524802,1.87564951,0.3615405,0
RISK-V2-017893,CEN-06,77.62214782,0.96951915,0.04799031,0
RISK-V2-017894,CEN-13,49.18526786,0.06903296,0.00051687,0
RISK-V2-017895,CEN-03,53.72271825,0.17095262,-0.11639335,0
RISK-V2-017896,CEN-03,31.26488095,-0.67389533,-0.08121844,2
RISK-V2-017897,CEN-17,72.54960317,0.83336,0.24778745,1
RISK-V2-017898,CEN-16,71.02864583,0.78470486,-0.09657824,2
RISK-V2-017899,CEN-23,55.78479308,0.23735748,0.00463207,1
RISK-V2-017900,CEN-04,13.30667163,-1.04116457,0.16908478,0
RISK-V2-017901,CEN-16,85.53509425,1.49831887,0.22858378,4
RISK-V2-017902,CEN-04,2.22222222,-2.12063278,0.22371041,0
RISK-V2-017903,CEN-24,76.07576885,1.00652516,-0.01462082,0
RISK-V2-017904,CEN-03,29.51202877,-0.49756677,-0.17432584,1
RISK-V2-017905,CEN-09,72.30442177,0.85881427,0.03896292,1
RISK-V2-017906,CEN-15,38.9515129,-0.279929,0.19919698,0
RISK-V2-017907,CEN-10,58.01277282,0.4406935,0.04543182,1
RISK-V2-017908,CEN-13,50.46954719,-0.09240728,-0.0381497,2
RISK-V2-017909,CEN-13,34.67261905,-0.52095441,0.15633005,1
RISK-V2-017910,CEN-20,40.57220805,-0.18382284,0.23467117,2
RISK-V2-017911,CEN-23,75.80667163,0.95602815,-0.03735126,0
RISK-V2-017912,CEN-24,67.01078869,0.29604563,-0.19274674,0
RISK-V2-017913,CEN-09,86.43849206,1.3934413,0.09180124,0
RISK-V2-017914,CEN-03,16.72991071,-1.32856542,0.14441106,1
RISK-V2-017915,CEN-07,88.23660714,1.48718843,0.04394687,0
RISK-V2-017916,CEN-06,49.77740575,0.24868085,-0.00561524,0
RISK-V2-017917,CEN-09,62.1747449,0.67825783,0.40459866,2
RISK-V2-017918,CEN-15,7.26934524,-1.72784665,-0.11475559,2
RISK-V2-017919,CEN-03,46.38206845,-0.20859004,-0.02546378,2
RISK-V2-017920,CEN-02,55.99268353,0.27724666,-0.10921101,1
RISK-V2-017921,CEN-05,87.11991567,1.71810428,0.2722115,1
RISK-V2-017922,CEN-11,19.53187004,-0.91725931,0.03818386,1
RISK-V2-017923,CEN-19,3.87214782,-2.01850351,-0.01568863,0
RISK-V2-017924,CEN-02,84.14620536,1.30903696,0.06793433,4
RISK-V2-017925,CEN-08,30.51215278,-0.75614364,-0.09453365,2
RISK-V2-017926,CEN-22,17.47581845,-1.35165172,-0.03132366,1
RISK-V2-017927,CEN-20,51.87783447,-0.11185613,-0.03015375,1
RISK-V2-017928,CEN-18,26.38702877,-0.78925925,0.21033372,1
RISK-V2-017929,CEN-22,22.05729167,-1.30269391,0.16196252,3
RISK-V2-017930,CEN-11,55.49479167,0.22734038,0.06503619,0
RISK-V2-017931,CEN-03,20.91889881,-1.34755034,0.06441424,2
RISK-V2-017932,CEN-15,0.0,-2.85734272,0.17055544,1
RISK-V2-017933,CEN-17,15.88541667,-1.1725638,0.03829231,1
RISK-V2-017934,CEN-22,1.1811756,-2.58182174,0.33626639,4
RISK-V2-017935,CEN-21,18.14794147,-1.26430605,0.02255111,0
RISK-V2-017936,CEN-15,15.55431548,-1.35433431,-0.32085231,1
RISK-V2-017937,CEN-07,71.17931548,0.58205041,-0.18405277,0
